ts," -0.0025362912490726336]""","[0.0, 1.05, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[-0.11457599653718403, 0.04317353228957931, 0.05807484717291499]","[-1.30747774161237, 0.40288582961359176, 0.7766971696674119]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11457599653718403, 0.043576418119192904, 0.05807484717291499]","[-1.30747774161237, 0.40288582961359176, 0.7766971696674119]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1158922155292803, 0.043576418119192904, 0.05807484717291499]","[-1.3162189920962741, 0.40320931630324214, 0.7817668413859502]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1158922155292803, 0.043576418119192904, 0.05885661401430094]","[-1.3162189920962741, 0.40320931630324214, 0.7817668413859502]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1158922155292803, 0.043979627435496146, 0.05885661401430094]","[-1.3162189920962741, 0.40320931630324214, 0.7817668413859502]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11721703278415518, 0.043979627435496146, 0.05885661401430094]","[-1.3248172548748771, 0.4032100895613733, 0.7866648985018349]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11721703278415518, 0.043979627435496146, 0.05964327891280277]","[-1.3248172548748771, 0.4032100895613733, 0.7866648985018349]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11721703278415518, 0.04438283752505752, 0.05964327891280277]","[-1.3248172548748771, 0.4032100895613733, 0.7866648985018349]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1185503322833281, 0.04438283752505752, 0.05964327891280277]","[-1.3332994991729212, 0.40277375061982534, 0.7914086763160383]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1185503322833281, 0.04438283752505752, 0.06043468758911881]","[-1.3332994991729212, 0.40277375061982534, 0.7914086763160383]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1185503322833281, 0.044785611275677345, 0.06043468758911881]","[-1.3332994991729212, 0.40277375061982534, 0.7914086763160383]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11989194340693912, 0.044785611275677345, 0.06043468758911881]","[-1.3416111236110166, 0.40245552746548396, 0.7961593574517325]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11989194340693912, 0.044785611275677345, 0.06123084694657054]","[-1.3416111236110166, 0.40245552746548396, 0.7961593574517325]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.11989194340693912, 0.04518806680314283, 0.06123084694657054]","[-1.3416111236110166, 0.40245552746548396, 0.7961593574517325]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1212417026973951, 0.04518806680314283, 0.06123084694657054]","[-1.3497592904559845, 0.40199932250040843, 0.8007413367333155]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1212417026973951, 0.04518806680314283, 0.06203158828330386]","[-1.3497592904559845, 0.40199932250040843, 0.8007413367333155]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1212417026973951, 0.04559006612564324, 0.06203158828330386]","[-1.3497592904559845, 0.40199932250040843, 0.8007413367333155]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12259946871946842, 0.04559006612564324, 0.06203158828330386]","[-1.3577660220733117, 0.40139845991731676, 0.8051648573287814]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12259946871946842, 0.04559006612564324, 0.06283675314063264]","[-1.3577660220733117, 0.40139845991731676, 0.8051648573287814]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12259946871946842, 0.045991464585560554, 0.06283675314063264]","[-1.3577660220733117, 0.40139845991731676, 0.8051648573287814]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12396513129519388, 0.045991464585560554, 0.06283675314063264]","[-1.365662575725457, 0.40039424853133276, 0.8094534340425813]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12396513129519388, 0.045991464585560554, 0.06364620657467522]","[-1.365662575725457, 0.40039424853133276, 0.8094534340425813]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12396513129519388, 0.04639185883409189, 0.06364620657467522]","[-1.365662575725457, 0.40039424853133276, 0.8094534340425813]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12533853257566294, 0.04639185883409189, 0.06364620657467522]","[-1.373401280469061, 0.3995273241690564, 0.8135841645593028]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12533853257566294, 0.04639185883409189, 0.06445979073923452]","[-1.373401280469061, 0.3995273241690564, 0.8135841645593028]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.12533853257566294, 0.04679138615826094, 0.06445979073923452]","[-1.373401280469061, 0.3995273241690564, 0.8135841645593028]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.13658826719530673, 0.04679138615826094, 0.06445979073923452]","[-1.4305507764680592, 0.3928444775196452, 0.8436140066280379]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.13658826719530673, 0.04679138615826094, 0.0711077200845967]","[-1.4305507764680592, 0.3928444775196452, 0.8436140066280379]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.13658826719530673, 0.04995644045561543, 0.0711077200845967]","[-1.4305507764680592, 0.3928444775196452, 0.8436140066280379]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1380254509490573, 0.04995644045561543, 0.0711077200845967]","[-1.4371837537505705, 0.39186801191565257, 0.8469412681393063]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1380254509490573, 0.04995644045561543, 0.07195466135273601]","[-1.4371837537505705, 0.39186801191565257, 0.8469412681393063]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1380254509490573, 0.050348308467531085, 0.07195466135273601]","[-1.4371837537505705, 0.39186801191565257, 0.8469412681393063]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.13946913264760546, 0.050348308467531085, 0.07195466135273601]","[-1.443681698548166, 0.39118118396656854, 0.8501423963750421]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.13946913264760546, 0.050348308467531085, 0.07280480374911105]","[-1.443681698548166, 0.39118118396656854, 0.8501423963750421]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.13946913264760546, 0.05073948965149765, 0.07280480374911105]","[-1.443681698548166, 0.39118118396656854, 0.8501423963750421]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14091919749284954, 0.05073948965149765, 0.07280480374911105]","[-1.45006484524407, 0.39058444353169686, 0.8532337412763269]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14091919749284954, 0.05073948965149765, 0.07365803749038738]","[-1.45006484524407, 0.39058444353169686, 0.8532337412763269]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14091919749284954, 0.05113007409502935, 0.07365803749038738]","[-1.45006484524407, 0.39058444353169686, 0.8532337412763269]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14237557694612216, 0.05113007409502935, 0.07365803749038738]","[-1.4563794532726215, 0.3898122329640194, 0.8562390214913451]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14237557694612216, 0.05113007409502935, 0.07451427651187872]","[-1.4563794532726215, 0.3898122329640194, 0.8562390214913451]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14237557694612216, 0.05151988632799337, 0.07451427651187872]","[-1.4563794532726215, 0.3898122329640194, 0.8562390214913451]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14383816040486783, 0.05151988632799337, 0.07451427651187872]","[-1.4625834587456699, 0.38937055125703307, 0.859129650500598]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14383816040486783, 0.05151988632799337, 0.07537340616237932]","[-1.4625834587456699, 0.38937055125703307, 0.859129650500598]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14383816040486783, 0.0519092568792504, 0.07537340616237932]","[-1.4625834587456699, 0.38937055125703307, 0.859129650500598]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14530685394098194, 0.0519092568792504, 0.07537340616237932]","[-1.4686935361141185, 0.38901572360147685, 0.8619241636571712]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14530685394098194, 0.0519092568792504, 0.0762353303260365]","[-1.4686935361141185, 0.38901572360147685, 0.8619241636571712]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14530685394098194, 0.05229827260285188, 0.0762353303260365]","[-1.4686935361141185, 0.38901572360147685, 0.8619241636571712]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14678158219294934, 0.05229827260285188, 0.0762353303260365]","[-1.4747282519673999, 0.38868603329093865, 0.864631677111774]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14678158219294934, 0.05229827260285188, 0.07709996200314827]","[-1.4747282519673999, 0.38868603329093865, 0.864631677111774]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14678158219294934, 0.05268695863614282, 0.07709996200314827]","[-1.4747282519673999, 0.38868603329093865, 0.864631677111774]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.148262267744624, 0.05268695863614282, 0.07709996200314827]","[-1.4806855516746598, 0.38853671619833857, 0.8674823870342685]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.148262267744624, 0.05268695863614282, 0.07796744439018254]","[-1.4806855516746598, 0.38853671619833857, 0.8674823870342685]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.148262267744624, 0.05307549535234116, 0.07796744439018254]","[-1.4806855516746598, 0.38853671619833857, 0.8674823870342685]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14974882480914628, 0.05307549535234116, 0.07796744439018254]","[-1.4865570645222759, 0.38842920237559114, 0.870230182425144]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14974882480914628, 0.05307549535234116, 0.07883767457260768]","[-1.4865570645222759, 0.38842920237559114, 0.870230182425144]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.14974882480914628, 0.05346392455471675, 0.07883767457260768]","[-1.4865570645222759, 0.38842920237559114, 0.870230182425144]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15124118780097387, 0.05346392455471675, 0.07883767457260768]","[-1.4923629918275894, 0.38830509274359604, 0.8728825874775858]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15124118780097387, 0.05346392455471675, 0.07971055716008527]","[-1.4923629918275894, 0.38830509274359604, 0.8728825874775858]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15124118780097387, 0.053852229647460344, 0.07971055716008527]","[-1.4923629918275894, 0.38830509274359604, 0.8728825874775858]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15273931333320548, 0.053852229647460344, 0.07971055716008527]","[-1.498125532231609, 0.3879064173190547, 0.8754595973027995]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15273931333320548, 0.053852229647460344, 0.08058601675738807]","[-1.498125532231609, 0.3879064173190547, 0.8754595973027995]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15273931333320548, 0.0542401360647794, 0.08058601675738807]","[-1.498125532231609, 0.3879064173190547, 0.8754595973027995]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1542430918043612, 0.0542401360647794, 0.08058601675738807]","[-1.503778471155709, 0.3878238238789605, 0.8779217909847536]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1542430918043612, 0.0542401360647794, 0.08146393854837282]","[-1.503778471155709, 0.3878238238789605, 0.8779217909847536]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1542430918043612, 0.05462795988865836, 0.08146393854837282]","[-1.503778471155709, 0.3878238238789605, 0.8779217909847536]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15575242090405497, 0.05462795988865836, 0.08146393854837282]","[-1.5093290996937847, 0.3879640676789503, 0.8805446256773819]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15575242090405497, 0.05462795988865836, 0.0823444831740502]","[-1.5093290996937847, 0.3879640676789503, 0.8805446256773819]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15575242090405497, 0.05501592395633731, 0.0823444831740502]","[-1.5093290996937847, 0.3879640676789503, 0.8805446256773819]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1572672105128617, 0.05501592395633731, 0.0823444831740502]","[-1.5147896088067159, 0.38818759375867234, 0.8830465269312887]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1572672105128617, 0.05501592395633731, 0.08322752970098149]","[-1.5147896088067159, 0.38818759375867234, 0.8830465269312887]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1572672105128617, 0.05540411155009598, 0.08322752970098149]","[-1.5147896088067159, 0.38818759375867234, 0.8830465269312887]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15878739338727937, 0.05540411155009598, 0.08322752970098149]","[-1.520182874417686, 0.38841246965918425, 0.88543736121037]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15878739338727937, 0.05540411155009598, 0.08411296706219186]","[-1.520182874417686, 0.38841246965918425, 0.88543736121037]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.15878739338727937, 0.055792524019755166, 0.08411296706219186]","[-1.520182874417686, 0.38841246965918425, 0.88543736121037]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16031290737976486, 0.055792524019755166, 0.08411296706219186]","[-1.5255139924854888, 0.38861378572099814, 0.8877222935378681]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16031290737976486, 0.055792524019755166, 0.08500068935572973]","[-1.5255139924854888, 0.38861378572099814, 0.8877222935378681]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16031290737976486, 0.056181137805476164, 0.08500068935572973]","[-1.5255139924854888, 0.38861378572099814, 0.8877222935378681]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1618436910541959, 0.056181137805476164, 0.08500068935572973]","[-1.5307836744310466, 0.3888328657681711, 0.8899024364175528]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1618436910541959, 0.056181137805476164, 0.08589059179214728]","[-1.5307836744310466, 0.3888328657681711, 0.8899024364175528]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1618436910541959, 0.056569970671244335, 0.08589059179214728]","[-1.5307836744310466, 0.3888328657681711, 0.8899024364175528]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16337967626062574, 0.056569970671244335, 0.08589059179214728]","[-1.5359852064298352, 0.38920211204820226, 0.8922180593515933]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16337967626062574, 0.056569970671244335, 0.08678280985149887]","[-1.5359852064298352, 0.38920211204820226, 0.8922180593515933]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16337967626062574, 0.05695917278329254, 0.08678280985149887]","[-1.5359852064298352, 0.38920211204820226, 0.8922180593515933]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1649208291876574, 0.05695917278329254, 0.08678280985149887]","[-1.5411529270316637, 0.38928069127088655, 0.8944351802243622]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1649208291876574, 0.05695917278329254, 0.08767724503172324]","[-1.5411529270316637, 0.38928069127088655, 0.8944351802243622]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1649208291876574, 0.057348453474563424, 0.08767724503172324]","[-1.5411529270316637, 0.38928069127088655, 0.8944351802243622]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16646704860659792, 0.057348453474563424, 0.08767724503172324]","[-1.5462194189405087, 0.3897189644296653, 0.8965093984147354]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16646704860659792, 0.057348453474563424, 0.08857375443013797]","[-1.5462194189405087, 0.3897189644296653, 0.8965093984147354]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16646704860659792, 0.05773817243899309, 0.08857375443013797]","[-1.5462194189405087, 0.3897189644296653, 0.8965093984147354]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16801825315469365, 0.05773817243899309, 0.08857375443013797]","[-1.551204548095736, 0.39021875930458916, 0.898465409244889]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16801825315469365, 0.05773817243899309, 0.08947221983938286]","[-1.551204548095736, 0.39021875930458916, 0.898465409244889]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16801825315469365, 0.05812839119829768, 0.08947221983938286]","[-1.551204548095736, 0.39021875930458916, 0.898465409244889]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16957437250048193, 0.05812839119829768, 0.08947221983938286]","[-1.5561193457882816, 0.39077473328403417, 0.9003094380471977]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16957437250048193, 0.05812839119829768, 0.09037252927743006]","[-1.5561193457882816, 0.39077473328403417, 0.9003094380471977]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.16957437250048193, 0.05851916593158171, 0.09037252927743006]","[-1.5561193457882816, 0.39077473328403417, 0.9003094380471977]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17113535326223842, 0.05851916593158171, 0.09037252927743006]","[-1.5609807617564808, 0.3914345553311313, 0.9022064382244593]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17113535326223842, 0.05851916593158171, 0.09127473571565452]","[-1.5609807617564808, 0.3914345553311313, 0.9022064382244593]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17113535326223842, 0.058910600486912844, 0.09127473571565452]","[-1.5609807617564808, 0.3914345553311313, 0.9022064382244593]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17270118839166845, 0.058910600486912844, 0.09127473571565452]","[-1.5658351294300377, 0.39181372792135294, 0.9040218152839979]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17270118839166845, 0.058910600486912844, 0.09217875753093852]","[-1.5658351294300377, 0.39181372792135294, 0.9040218152839979]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17270118839166845, 0.0593024142148342, 0.09217875753093852]","[-1.5658351294300377, 0.39181372792135294, 0.9040218152839979]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17427178561274057, 0.0593024142148342, 0.09217875753093852]","[-1.570597221072112, 0.3925790329096443, 0.9057068318058248]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17427178561274057, 0.0593024142148342, 0.09308446436274434]","[-1.570597221072112, 0.3925790329096443, 0.9057068318058248]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17427178561274057, 0.05969499324774384, 0.09308446436274434]","[-1.570597221072112, 0.3925790329096443, 0.9057068318058248]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17584707869304414, 0.05969499324774384, 0.09308446436274434]","[-1.5752930803035747, 0.3934672521052132, 0.90728517820933]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17584707869304414, 0.05969499324774384, 0.09399174954095367]","[-1.5752930803035747, 0.3934672521052132, 0.90728517820933]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17584707869304414, 0.060088460499849054, 0.09399174954095367]","[-1.5752930803035747, 0.3934672521052132, 0.90728517820933]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17742701795468815, 0.060088460499849054, 0.09399174954095367]","[-1.5799392616440144, 0.394395129159876, 0.9087685530771855]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17742701795468815, 0.060088460499849054, 0.09490051809403086]","[-1.5799392616440144, 0.394395129159876, 0.9087685530771855]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17742701795468815, 0.06048285562900893, 0.09490051809403086]","[-1.5799392616440144, 0.394395129159876, 0.9087685530771855]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17901155553611628, 0.06048285562900893, 0.09490051809403086]","[-1.5845375814281248, 0.3954433903673102, 0.9102024648924845]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17901155553611628, 0.06048285562900893, 0.09581072055892334]","[-1.5845375814281248, 0.3954433903673102, 0.9102024648924845]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.17901155553611628, 0.06087829901937624, 0.09581072055892334]","[-1.5845375814281248, 0.3954433903673102, 0.9102024648924845]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18060070359605002, 0.06087829901937624, 0.09581072055892334]","[-1.589148059933737, 0.39616656412638784, 0.9115917235503201]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18060070359605002, 0.06087829901937624, 0.09672231228247366]","[-1.589148059933737, 0.39616656412638784, 0.9115917235503201]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18060070359605002, 0.06127446558350263, 0.09672231228247366]","[-1.589148059933737, 0.39616656412638784, 0.9115917235503201]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18219437373801417, 0.06127446558350263, 0.09672231228247366]","[-1.5936701419641541, 0.39733791594718376, 0.9128761339106672]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18219437373801417, 0.06127446558350263, 0.09763518841638433]","[-1.5936701419641541, 0.39733791594718376, 0.9128761339106672]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18219437373801417, 0.06167180349944981, 0.09763518841638433]","[-1.5936701419641541, 0.39733791594718376, 0.9128761339106672]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18379250871892935, 0.06167180349944981, 0.09763518841638433]","[-1.5981349809151835, 0.39861917246573203, 0.9140837879642871]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18379250871892935, 0.06167180349944981, 0.09854927220434861]","[-1.5981349809151835, 0.39861917246573203, 0.9140837879642871]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18379250871892935, 0.062070422671915544, 0.09854927220434861]","[-1.5981349809151835, 0.39861917246573203, 0.9140837879642871]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1853950649854089, 0.062070422671915544, 0.09854927220434861]","[-1.6025562664795379, 0.39997083298382724, 0.9152214916406387]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1853950649854089, 0.062070422671915544, 0.09946449369598925]","[-1.6025562664795379, 0.39997083298382724, 0.9152214916406387]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.1853950649854089, 0.06247039350489937, 0.09946449369598925]","[-1.6025562664795379, 0.39997083298382724, 0.9152214916406387]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18700201761630217, 0.06247039350489937, 0.09946449369598925]","[-1.606952630893277, 0.4013808803967206, 0.9162981040502366]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.18700201761630217, 0.06247039350489937, 0.10038079180003949]","[-1.606952630893277, 0.4013808803967206, 0.9162981040502366]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
