ts," 0.013057258965488289]""","[0.0, 0.0, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.009260900945956739, -0.042511087638925325, 0.009717008394497788]","[-0.009827755758421569, 0.009104658864847459, -0.012524207092369163]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009251073190198317, -0.042511087638925325, 0.009717008394497788]","[-0.009827755758421569, 0.009104658864847459, -0.012524207092369163]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009251073190198317, -0.042502064262974336, 0.009717008394497788]","[-0.008995579466696338, 0.009023375950989454, -0.012481072404438298]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009251073190198317, -0.042502064262974336, 0.00970452732209335]","[-0.008995579466696338, 0.009023375950989454, -0.012481072404438298]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009242077610731621, -0.042502064262974336, 0.00970452732209335]","[-0.008995579466696338, 0.009023375950989454, -0.012481072404438298]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009242077610731621, -0.04249312344488408, 0.00970452732209335]","[-0.008187527033883327, 0.00894081809025421, -0.012442251639911694]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009242077610731621, -0.04249312344488408, 0.009692085070453438]","[-0.008187527033883327, 0.00894081809025421, -0.012442251639911694]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009233890083697738, -0.04249312344488408, 0.009692085070453438]","[-0.008187527033883327, 0.00894081809025421, -0.012442251639911694]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009233890083697738, -0.04248426318848478, 0.009692085070453438]","[-0.007370627898689239, 0.00886025639930399, -0.012406143473421907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009233890083697738, -0.04248426318848478, 0.009679678926980016]","[-0.007370627898689239, 0.00886025639930399, -0.012406143473421907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009226519455799049, -0.04248426318848478, 0.009679678926980016]","[-0.007370627898689239, 0.00886025639930399, -0.012406143473421907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009226519455799049, -0.04247548794469063, 0.009679678926980016]","[-0.006628572740582234, 0.008775243794147125, -0.012373812541151968]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009226519455799049, -0.04247548794469063, 0.009667305114438864]","[-0.006628572740582234, 0.008775243794147125, -0.012373812541151968]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009219890883058466, -0.04247548794469063, 0.009667305114438864]","[-0.006628572740582234, 0.008775243794147125, -0.012373812541151968]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009219890883058466, -0.04246680550285252, 0.009667305114438864]","[-0.005980840902912454, 0.008682441838110677, -0.012364092156706696]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009219890883058466, -0.04246680550285252, 0.009654941022282157]","[-0.005980840902912454, 0.008682441838110677, -0.012364092156706696]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009213910042155554, -0.04246680550285252, 0.009654941022282157]","[-0.005980840902912454, 0.008682441838110677, -0.012364092156706696]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009213910042155554, -0.04245822342852902, 0.009654941022282157]","[-0.005349664602770365, 0.008582074323498778, -0.012356853088727957]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009213910042155554, -0.04245822342852902, 0.00964258416919343]","[-0.005349664602770365, 0.008582074323498778, -0.012356853088727957]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009208560377552783, -0.04245822342852902, 0.00964258416919343]","[-0.005349664602770365, 0.008582074323498778, -0.012356853088727957]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009208560377552783, -0.04244975035168928, 0.00964258416919343]","[-0.0047156481256943605, 0.008473076839737859, -0.01234976439959401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009208560377552783, -0.04244975035168928, 0.009630234404793835]","[-0.0047156481256943605, 0.008473076839737859, -0.01234976439959401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009203844729427089, -0.04244975035168928, 0.009630234404793835]","[-0.0047156481256943605, 0.008473076839737859, -0.01234976439959401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009203844729427089, -0.042441394102878414, 0.009630234404793835]","[-0.004139864857545181, 0.008356248810868772, -0.01234398084186579]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009203844729427089, -0.042441394102878414, 0.00961789042395197]","[-0.004139864857545181, 0.008356248810868772, -0.01234398084186579]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009199704864569544, -0.042441394102878414, 0.00961789042395197]","[-0.004139864857545181, 0.008356248810868772, -0.01234398084186579]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009199704864569544, -0.04243316073907375, 0.00961789042395197]","[-0.0035976784440970577, 0.00823336380466333, -0.012337822539325999]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009199704864569544, -0.04243316073907375, 0.009605552601412643]","[-0.0035976784440970577, 0.00823336380466333, -0.012337822539325999]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009196107186125447, -0.04243316073907375, 0.009605552601412643]","[-0.0035976784440970577, 0.00823336380466333, -0.012337822539325999]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009196107186125447, -0.04242505567432788, 0.009605552601412643]","[-0.003080711430859459, 0.008105064745869694, -0.012341585026696272]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009196107186125447, -0.04242505567432788, 0.009593211016385947]","[-0.003080711430859459, 0.008105064745869694, -0.012341585026696272]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009193026474694587, -0.04242505567432788, 0.009593211016385947]","[-0.003080711430859459, 0.008105064745869694, -0.012341585026696272]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009193026474694587, -0.042417076702865764, 0.009593211016385947]","[-0.0025963314526800813, 0.007978971462117845, -0.012340467684191295]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009193026474694587, -0.042417076702865764, 0.009580870548701756]","[-0.0025963314526800813, 0.007978971462117845, -0.012340467684191295]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009190430143241907, -0.042417076702865764, 0.009580870548701756]","[-0.0025963314526800813, 0.007978971462117845, -0.012340467684191295]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009190430143241907, -0.042409227599984736, 0.009580870548701756]","[-0.0021757109078257564, 0.007849102881027359, -0.012334442456332986]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009190430143241907, -0.042409227599984736, 0.009568536106245423]","[-0.0021757109078257564, 0.007849102881027359, -0.012334442456332986]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009188254432334082, -0.042409227599984736, 0.009568536106245423]","[-0.0021757109078257564, 0.007849102881027359, -0.012334442456332986]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009188254432334082, -0.04240151130829997, 0.009568536106245423]","[-0.0017864103857585106, 0.007716291684764509, -0.012322445872285648]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009188254432334082, -0.04240151130829997, 0.009556213660373137]","[-0.0017864103857585106, 0.007716291684764509, -0.012322445872285648]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009186468021948323, -0.04240151130829997, 0.009556213660373137]","[-0.0017864103857585106, 0.007716291684764509, -0.012322445872285648]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009186468021948323, -0.04239392505909734, 0.009556213660373137]","[-0.0014367385242318453, 0.007586249202634621, -0.012305878748347307]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009186468021948323, -0.04239392505909734, 0.00954390778162479]","[-0.0014367385242318453, 0.007586249202634621, -0.012305878748347307]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009185031283424091, -0.04239392505909734, 0.00954390778162479]","[-0.0014367385242318453, 0.007586249202634621, -0.012305878748347307]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009185031283424091, -0.042386467645055395, 0.00954390778162479]","[-0.001147564193303141, 0.007457414041942001, -0.012296188219872162]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009185031283424091, -0.042386467645055395, 0.009531611593404918]","[-0.001147564193303141, 0.007457414041942001, -0.012296188219872162]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183883719230788, -0.042386467645055395, 0.009531611593404918]","[-0.001147564193303141, 0.007457414041942001, -0.012296188219872162]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183883719230788, -0.04237913796715373, 0.009531611593404918]","[-0.0008745348037044604, 0.007329677901665721, -0.012278955868354202]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183883719230788, -0.04237913796715373, 0.009519332637536564]","[-0.0008745348037044604, 0.007329677901665721, -0.012278955868354202]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183009184427084, -0.04237913796715373, 0.009519332637536564]","[-0.0008745348037044604, 0.007329677901665721, -0.012278955868354202]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183009184427084, -0.04237193084916104, 0.009519332637536564]","[-0.0006267733888079552, 0.007207117992687195, -0.012255684880712117]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183009184427084, -0.04237193084916104, 0.009507076952655851]","[-0.0006267733888079552, 0.007207117992687195, -0.012255684880712117]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182382411038276, -0.04237193084916104, 0.009507076952655851]","[-0.0006267733888079552, 0.007207117992687195, -0.012255684880712117]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182382411038276, -0.04236484623651512, 0.009507076952655851]","[-0.0004170250921999713, 0.007084612645924526, -0.01222640294952504]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182382411038276, -0.04236484623651512, 0.009494850549706326]","[-0.0004170250921999713, 0.007084612645924526, -0.01222640294952504]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181965385946076, -0.04236484623651512, 0.009494850549706326]","[-0.0004170250921999713, 0.007084612645924526, -0.01222640294952504]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181965385946076, -0.04235788190638623, 0.009494850549706326]","[-0.00024581563050525557, 0.006964330128887697, -0.012192010571203046]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181965385946076, -0.04235788190638623, 0.009482658539135123]","[-0.00024581563050525557, 0.006964330128887697, -0.012192010571203046]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918171957031557, -0.04235788190638623, 0.009482658539135123]","[-0.00024581563050525557, 0.006964330128887697, -0.012192010571203046]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918171957031557, -0.042351034403679474, 0.009482658539135123]","[-9.493720363323854e-05, 0.006847502706755493, -0.01214194235872601]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918171957031557, -0.042351034403679474, 0.009470516596776397]","[-9.493720363323854e-05, 0.006847502706755493, -0.01214194235872601]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181624633111937, -0.042351034403679474, 0.009470516596776397]","[-9.493720363323854e-05, 0.006847502706755493, -0.01214194235872601]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181624633111937, -0.04234430290410512, 0.009470516596776397]","[2.5149495003901068e-05, 0.0067314995743569805, -0.012089044202313534]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181624633111937, -0.04234430290410512, 0.009458427552574084]","[2.5149495003901068e-05, 0.0067314995743569805, -0.012089044202313534]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181649782606941, -0.04234430290410512, 0.009458427552574084]","[2.5149495003901068e-05, 0.0067314995743569805, -0.012089044202313534]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181649782606941, -0.042337680856082596, 0.009458427552574084]","[0.0001016054291865659, 0.006622048022521254, -0.012035180253205241]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181649782606941, -0.042337680856082596, 0.009446392372320879]","[0.0001016054291865659, 0.006622048022521254, -0.012035180253205241]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181751388036128, -0.042337680856082596, 0.009446392372320879]","[0.0001016054291865659, 0.006622048022521254, -0.012035180253205241]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181751388036128, -0.04233116527907968, 0.009446392372320879]","[0.00016477330970834925, 0.006515577002916273, -0.011978947359480088]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181751388036128, -0.04233116527907968, 0.009434413424961399]","[0.00016477330970834925, 0.006515577002916273, -0.011978947359480088]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181916161345836, -0.04233116527907968, 0.009434413424961399]","[0.00016477330970834925, 0.006515577002916273, -0.011978947359480088]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181916161345836, -0.042324749335807245, 0.009434413424961399]","[0.0001934987786996606, 0.006415943272435054, -0.011922151179601104]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009181916161345836, -0.042324749335807245, 0.009422491273781797]","[0.0001934987786996606, 0.006415943272435054, -0.011922151179601104]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182109660124536, -0.042324749335807245, 0.009422491273781797]","[0.0001934987786996606, 0.006415943272435054, -0.011922151179601104]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182109660124536, -0.042318430684298976, 0.009422491273781797]","[0.00020643000016480617, 0.0063186515082691574, -0.011831390158674807]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182109660124536, -0.042318430684298976, 0.009410659883623123]","[0.00020643000016480617, 0.0063186515082691574, -0.011831390158674807]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0091823160901247, -0.042318430684298976, 0.009410659883623123]","[0.00020643000016480617, 0.0063186515082691574, -0.011831390158674807]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0091823160901247, -0.042312206670541135, 0.009410659883623123]","[0.00019085923924980208, 0.006224013757841207, -0.011746002038732009]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0091823160901247, -0.042312206670541135, 0.00939891388158439]","[0.00019085923924980208, 0.006224013757841207, -0.011746002038732009]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918250694936395, -0.042312206670541135, 0.00939891388158439]","[0.00019085923924980208, 0.006224013757841207, -0.011746002038732009]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918250694936395, -0.04230607416404563, 0.00939891388158439]","[0.00018800357692340397, 0.006132506495504231, -0.011664287881575988]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918250694936395, -0.04230607416404563, 0.009387249593702815]","[0.00018800357692340397, 0.006132506495504231, -0.011664287881575988]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182694952940874, -0.04230607416404563, 0.009387249593702815]","[0.00018800357692340397, 0.006132506495504231, -0.011664287881575988]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182694952940874, -0.042300030537669286, 0.009387249593702815]","[0.00015484920641919975, 0.006043626376343869, -0.011587448634759953]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182694952940874, -0.042300030537669286, 0.009375662145068055]","[0.00015484920641919975, 0.006043626376343869, -0.011587448634759953]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182849802147293, -0.042300030537669286, 0.009375662145068055]","[0.00015484920641919975, 0.006043626376343869, -0.011587448634759953]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182849802147293, -0.04229407275960045, 0.009375662145068055]","[0.00013749433301450675, 0.005957778068839403, -0.011513544701953135]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182849802147293, -0.04229407275960045, 0.009364148600366102]","[0.00013749433301450675, 0.005957778068839403, -0.011513544701953135]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182987296480307, -0.04229407275960045, 0.009364148600366102]","[0.00013749433301450675, 0.005957778068839403, -0.011513544701953135]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182987296480307, -0.042288201720684426, 0.009364148600366102]","[8.055449904342815e-05, 0.005871038916020754, -0.011454289631318212]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182987296480307, -0.042288201720684426, 0.009352694310734783]","[8.055449904342815e-05, 0.005871038916020754, -0.011454289631318212]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918306785097935, -0.042288201720684426, 0.009352694310734783]","[8.055449904342815e-05, 0.005871038916020754, -0.011454289631318212]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918306785097935, -0.04228241153329318, 0.009352694310734783]","[4.9743238373853305e-05, 0.005790187391246926, -0.011395900359154401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918306785097935, -0.04228241153329318, 0.009341298410375629]","[4.9743238373853305e-05, 0.005790187391246926, -0.011395900359154401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183117594217725, -0.04228241153329318, 0.009341298410375629]","[4.9743238373853305e-05, 0.005790187391246926, -0.011395900359154401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183117594217725, -0.042276696448170115, 0.009341298410375629]","[-5.555931950618209e-06, 0.005715085123064734, -0.011339973863070882]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183117594217725, -0.042276696448170115, 0.009329958436512558]","[-5.555931950618209e-06, 0.005715085123064734, -0.011339973863070882]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183112038285774, -0.042276696448170115, 0.009329958436512558]","[-5.555931950618209e-06, 0.005715085123064734, -0.011339973863070882]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183112038285774, -0.042271056005323014, 0.009329958436512558]","[-7.426405105800948e-05, 0.005640442847100469, -0.011284934529452381]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183112038285774, -0.042271056005323014, 0.009318673501983106]","[-7.426405105800948e-05, 0.005640442847100469, -0.011284934529452381]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183037774234716, -0.042271056005323014, 0.009318673501983106]","[-7.426405105800948e-05, 0.005640442847100469, -0.011284934529452381]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183037774234716, -0.042265487978306364, 0.009318673501983106]","[-0.00015107024304607253, 0.005568027016650268, -0.011230699553032783]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009183037774234716, -0.042265487978306364, 0.009307442802430073]","[-0.00015107024304607253, 0.005568027016650268, -0.011230699553032783]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918288670399167, -0.042265487978306364, 0.009307442802430073]","[-0.00015107024304607253, 0.005568027016650268, -0.011230699553032783]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918288670399167, -0.04225999050907713, 0.009307442802430073]","[-0.00023400617175060867, 0.005497469229231999, -0.011198459100608682]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918288670399167, -0.04225999050907713, 0.009296244343329464]","[-0.00023400617175060867, 0.005497469229231999, -0.011198459100608682]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918265269781992, -0.04225999050907713, 0.009296244343329464]","[-0.00023400617175060867, 0.005497469229231999, -0.011198459100608682]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918265269781992, -0.042254563348478734, 0.009296244343329464]","[-0.0003025452860131589, 0.005427160598397984, -0.011161803826882644]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918265269781992, -0.042254563348478734, 0.009285082539502582]","[-0.0003025452860131589, 0.005427160598397984, -0.011161803826882644]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182350152533906, -0.042254563348478734, 0.009285082539502582]","[-0.0003025452860131589, 0.005427160598397984, -0.011161803826882644]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182350152533906, -0.04224920057110237, 0.009285082539502582]","[-0.0003868809347953861, 0.005362777376366479, -0.0111229878182878]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.009182350152533906, -0.04224920057110237, 0.009273959551684294]","[-0.0003868809347953861, 0.005362777376366479, -0.0111229878182878]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918196327159911, -0.04224920057110237, 0.009273959551684294]","[-0.0003868809347953861, 0.005362777376366479, -0.0111229878182878]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00918196327159911, -0.04224389682113673, 0.009273959551684294]","[-0.0004603846586286042, 0.005303749965636373, -0.011081089927745397]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
