ts," -0.005281976725335369]""","[0.0, 0.0, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.35410518969350524, -1.5794090261382412, -0.567950942183048]","[0.3916404034876586, -1.3557343497403451, -1.1081620967111627]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35410518969350524, -1.5807647604879815, -0.567950942183048]","[0.3916404034876586, -1.3557343497403451, -1.1081620967111627]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3544968300969929, -1.5807647604879815, -0.567950942183048]","[0.3916404034876586, -1.3557343497403451, -1.1081620967111627]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3544968300969929, -1.5807647604879815, -0.5690603724632884]","[0.3909137174235022, -1.354672099776133, -1.1094302802404643]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3544968300969929, -1.5821194325877577, -0.5690603724632884]","[0.3909137174235022, -1.354672099776133, -1.1094302802404643]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3548877438144164, -1.5821194325877577, -0.5690603724632884]","[0.3909137174235022, -1.354672099776133, -1.1094302802404643]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3548877438144164, -1.5821194325877577, -0.5701710697871302]","[0.39022278207484495, -1.35363173399905, -1.110697323841725]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3548877438144164, -1.5834730643217567, -0.5701710697871302]","[0.39022278207484495, -1.35363173399905, -1.110697323841725]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35527796659649125, -1.5834730643217567, -0.5701710697871302]","[0.39022278207484495, -1.35363173399905, -1.110697323841725]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35527796659649125, -1.5834730643217567, -0.5712830506906902]","[0.3894619805747679, -1.3525862021193102, -1.111980903560017]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35527796659649125, -1.584825650523876, -0.5712830506906902]","[0.3894619805747679, -1.3525862021193102, -1.111980903560017]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.355667428577066, -1.584825650523876, -0.5712830506906902]","[0.3894619805747679, -1.3525862021193102, -1.111980903560017]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.355667428577066, -1.584825650523876, -0.5723963323675523]","[0.3886459276771781, -1.3515341348795396, -1.113281676862088]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.355667428577066, -1.5861771846587556, -0.5723963323675523]","[0.3886459276771781, -1.3515341348795396, -1.113281676862088]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3560560745047432, -1.5861771846587556, -0.5723963323675523]","[0.3886459276771781, -1.3515341348795396, -1.113281676862088]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3560560745047432, -1.5861771846587556, -0.5735109292346924]","[0.38770679408600683, -1.350498416941015, -1.1145968671401052]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3560560745047432, -1.5875276830756966, -0.5735109292346924]","[0.38770679408600683, -1.350498416941015, -1.1145968671401052]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3564437812988292, -1.5875276830756966, -0.5735109292346924]","[0.38770679408600683, -1.350498416941015, -1.1145968671401052]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3564437812988292, -1.5875276830756966, -0.5746268402487278]","[0.38676039211210655, -1.3494536054485806, -1.115911014035409]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3564437812988292, -1.5888771366811452, -0.5746268402487278]","[0.38676039211210655, -1.3494536054485806, -1.115911014035409]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3568305416909413, -1.5888771366811452, -0.5746268402487278]","[0.38676039211210655, -1.3494536054485806, -1.115911014035409]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3568305416909413, -1.5888771366811452, -0.5757440818820847]","[0.38581255460740094, -1.348464496102153, -1.1172416333569135]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3568305416909413, -1.5902256011772473, -0.5757440818820847]","[0.38581255460740094, -1.348464496102153, -1.1172416333569135]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3572163542455487, -1.5902256011772473, -0.5757440818820847]","[0.38581255460740094, -1.348464496102153, -1.1172416333569135]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3572163542455487, -1.5902256011772473, -0.5768628117737178]","[0.38420092822444296, -1.3475504476621047, -1.1187298916330857]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3572163542455487, -1.5915731516249094, -0.5768628117737178]","[0.38420092822444296, -1.3475504476621047, -1.1187298916330857]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35760055517377315, -1.5915731516249094, -0.5768628117737178]","[0.38420092822444296, -1.3475504476621047, -1.1187298916330857]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35760055517377315, -1.5915731516249094, -0.5779828777771471]","[0.38320396504781806, -1.3464545486181478, -1.1200660034292875]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35760055517377315, -1.5929196061735276, -0.5779828777771471]","[0.38320396504781806, -1.3464545486181478, -1.1200660034292875]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35798375913882097, -1.5929196061735276, -0.5779828777771471]","[0.38320396504781806, -1.3464545486181478, -1.1200660034292875]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35798375913882097, -1.5929196061735276, -0.5791041977173085]","[0.38245946645759643, -1.3452634590618295, -1.1213199401614027]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35798375913882097, -1.5942648696325894, -0.5791041977173085]","[0.38245946645759643, -1.3452634590618295, -1.1213199401614027]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35836621860527856, -1.5942648696325894, -0.5791041977173085]","[0.38245946645759643, -1.3452634590618295, -1.1213199401614027]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35836621860527856, -1.5942648696325894, -0.5802267567724297]","[0.3816482665685572, -1.3440521098004865, -1.1225590551212639]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35836621860527856, -1.5956089217423899, -0.5802267567724297]","[0.3816482665685572, -1.3440521098004865, -1.1225590551212639]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3587478668718471, -1.5956089217423899, -0.5802267567724297]","[0.3816482665685572, -1.3440521098004865, -1.1225590551212639]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3587478668718471, -1.5956089217423899, -0.5813507444757856]","[0.37995164626003497, -1.3430452614371369, -1.1239877033558665]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3587478668718471, -1.596951967003827, -0.5813507444757856]","[0.37995164626003497, -1.3430452614371369, -1.1239877033558665]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35912781851810716, -1.596951967003827, -0.5813507444757856]","[0.37995164626003497, -1.3430452614371369, -1.1239877033558665]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35912781851810716, -1.596951967003827, -0.5824760482819545]","[0.37806847323729187, -1.3418905032076545, -1.1253038061689313]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35912781851810716, -1.5982938575070347, -0.5824760482819545]","[0.37806847323729187, -1.3418905032076545, -1.1253038061689313]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35950588699134445, -1.5982938575070347, -0.5824760482819545]","[0.37806847323729187, -1.3418905032076545, -1.1253038061689313]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35950588699134445, -1.5982938575070347, -0.5836026129871377]","[0.3757644465100518, -1.3406695494206922, -1.1265647051831307]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.35950588699134445, -1.5996345270564554, -0.5836026129871377]","[0.3757644465100518, -1.3406695494206922, -1.1265647051831307]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3598816514378545, -1.5996345270564554, -0.5836026129871377]","[0.3757644465100518, -1.3406695494206922, -1.1265647051831307]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3598816514378545, -1.5996345270564554, -0.5847305887362348]","[0.3721411847400491, -1.3396032909820388, -1.1279757490971765]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3598816514378545, -1.6009741303474374, -0.5847305887362348]","[0.3721411847400491, -1.3396032909820388, -1.1279757490971765]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36025379262259455, -1.6009741303474374, -0.5847305887362348]","[0.3721411847400491, -1.3396032909820388, -1.1279757490971765]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36025379262259455, -1.6009741303474374, -0.5858598379315847]","[0.368466927263833, -1.338452113576638, -1.1292491953498462]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36025379262259455, -1.602312582461014, -0.5858598379315847]","[0.368466927263833, -1.338452113576638, -1.1292491953498462]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3606222595498584, -1.602312582461014, -0.5858598379315847]","[0.368466927263833, -1.338452113576638, -1.1292491953498462]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3606222595498584, -1.602312582461014, -0.5869902997244764]","[0.3644770499077743, -1.3373074581508604, -1.1304617928916683]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3606222595498584, -1.603649889919165, -0.5869902997244764]","[0.3644770499077743, -1.3373074581508604, -1.1304617928916683]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36098673659976616, -1.603649889919165, -0.5869902997244764]","[0.3644770499077743, -1.3373074581508604, -1.1304617928916683]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36098673659976616, -1.603649889919165, -0.5881219696886257]","[0.35990092033877374, -1.336184940354812, -1.1316699641493733]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36098673659976616, -1.6049860748595197, -0.5881219696886257]","[0.35990092033877374, -1.336184940354812, -1.1316699641493733]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36134663752010493, -1.6049860748595197, -0.5881219696886257]","[0.35990092033877374, -1.336184940354812, -1.1316699641493733]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36134663752010493, -1.6049860748595197, -0.5892548625782336]","[0.3546556895555608, -1.3351277575939235, -1.1328928896078283]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36134663752010493, -1.6063212026171136, -0.5892548625782336]","[0.3546556895555608, -1.3351277575939235, -1.1328928896078283]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3617012932096605, -1.6063212026171136, -0.5892548625782336]","[0.3546556895555608, -1.3351277575939235, -1.1328928896078283]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3617012932096605, -1.6063212026171136, -0.5903889941890583]","[0.34872428095306107, -1.3341632944212645, -1.1341316108247623]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3617012932096605, -1.607655365911535, -0.5903889941890583]","[0.34872428095306107, -1.3341632944212645, -1.1341316108247623]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36205001749061355, -1.607655365911535, -0.5903889941890583]","[0.34872428095306107, -1.3341632944212645, -1.1341316108247623]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36205001749061355, -1.607655365911535, -0.5915245155407315]","[0.34153263427211256, -1.333431640191618, -1.1355213516731633]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36205001749061355, -1.6089887975517265, -0.5915245155407315]","[0.34153263427211256, -1.333431640191618, -1.1355213516731633]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36239155012488566, -1.6089887975517265, -0.5915245155407315]","[0.34153263427211256, -1.333431640191618, -1.1355213516731633]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36239155012488566, -1.6089887975517265, -0.5926612718667429]","[0.33448416057613173, -1.3326847967383149, -1.136756326011401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36239155012488566, -1.6103214823484648, -0.5926612718667429]","[0.33448416057613173, -1.3326847967383149, -1.136756326011401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3627260342854618, -1.6103214823484648, -0.5926612718667429]","[0.33448416057613173, -1.3326847967383149, -1.136756326011401]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3627260342854618, -1.6103214823484648, -0.5937991704028287]","[0.32726953800316094, -1.3319265590021612, -1.137898536085813]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3627260342854618, -1.611653408907467, -0.5937991704028287]","[0.32726953800316094, -1.3319265590021612, -1.137898536085813]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36305330382346496, -1.611653408907467, -0.5937991704028287]","[0.32726953800316094, -1.3319265590021612, -1.137898536085813]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36305330382346496, -1.611653408907467, -0.5949383354106973]","[0.3189782887995096, -1.3313627328430666, -1.1391650078685922]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36305330382346496, -1.61298477164031, -0.5949383354106973]","[0.3189782887995096, -1.3313627328430666, -1.1391650078685922]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36337228211226447, -1.61298477164031, -0.5949383354106973]","[0.3189782887995096, -1.3313627328430666, -1.1391650078685922]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36337228211226447, -1.61298477164031, -0.5960786174406002]","[0.3107207920612365, -1.3307789711638485, -1.140282029902906]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36337228211226447, -1.614315550611474, -0.5960786174406002]","[0.3107207920612365, -1.3307789711638485, -1.140282029902906]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3636830029043257, -1.614315550611474, -0.5960786174406002]","[0.3107207920612365, -1.3307789711638485, -1.140282029902906]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3636830029043257, -1.614315550611474, -0.5972199522900419]","[0.30217718851288655, -1.3302499877603235, -1.1413348494416775]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3636830029043257, -1.6156458005992342, -0.5972199522900419]","[0.30217718851288655, -1.3302499877603235, -1.1413348494416775]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3639851800928386, -1.6156458005992342, -0.5972199522900419]","[0.30217718851288655, -1.3302499877603235, -1.1413348494416775]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3639851800928386, -1.6156458005992342, -0.598362355386844]","[0.29308559887836205, -1.3298774191872198, -1.142403096802136]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3639851800928386, -1.6169756780184215, -0.598362355386844]","[0.29308559887836205, -1.3298774191872198, -1.142403096802136]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36427826569171695, -1.6169756780184215, -0.598362355386844]","[0.29308559887836205, -1.3298774191872198, -1.142403096802136]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36427826569171695, -1.6169756780184215, -0.599505855681043]","[0.28335947874696954, -1.3296265778388605, -1.1435002941989625]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36427826569171695, -1.6183053045962603, -0.599505855681043]","[0.28335947874696954, -1.3296265778388605, -1.1435002941989625]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3645616251704639, -1.6183053045962603, -0.599505855681043]","[0.28335947874696954, -1.3296265778388605, -1.1435002941989625]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3645616251704639, -1.6183053045962603, -0.600650633043698]","[0.27239385605898336, -1.3296287539705798, -1.1447773626550584]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3645616251704639, -1.619634933350231, -0.600650633043698]","[0.27239385605898336, -1.3296287539705798, -1.1447773626550584]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3648340190265229, -1.619634933350231, -0.600650633043698]","[0.27239385605898336, -1.3296287539705798, -1.1447773626550584]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3648340190265229, -1.619634933350231, -0.6017965400679677]","[0.26156793099418874, -1.3296020482813642, -1.1459070242696434]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3648340190265229, -1.6209645353985123, -0.6017965400679677]","[0.26156793099418874, -1.3296020482813642, -1.1459070242696434]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3650955869575171, -1.6209645353985123, -0.6017965400679677]","[0.26156793099418874, -1.3296020482813642, -1.1459070242696434]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3650955869575171, -1.6209645353985123, -0.602943493339793]","[0.2506505186348207, -1.3295953682561645, -1.1469532718253461]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3650955869575171, -1.6222941307667684, -0.602943493339793]","[0.2506505186348207, -1.3295953682561645, -1.1469532718253461]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3653462374761519, -1.6222941307667684, -0.602943493339793]","[0.2506505186348207, -1.3295953682561645, -1.1469532718253461]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3653462374761519, -1.6222941307667684, -0.604091480962015]","[0.23939928901078877, -1.3296999310770108, -1.1479876222220131]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3653462374761519, -1.6236238306978454, -0.604091480962015]","[0.23939928901078877, -1.3296999310770108, -1.1479876222220131]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3655856367651627, -1.6236238306978454, -0.604091480962015]","[0.23939928901078877, -1.3296999310770108, -1.1479876222220131]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3655856367651627, -1.6236238306978454, -0.6052405227360538]","[0.2277288687072554, -1.329881114582987, -1.1490417740387393]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3655856367651627, -1.6249537118124284, -0.6052405227360538]","[0.2277288687072554, -1.329881114582987, -1.1490417740387393]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36581336563386996, -1.6249537118124284, -0.6052405227360538]","[0.2277288687072554, -1.329881114582987, -1.1490417740387393]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36581336563386996, -1.6249537118124284, -0.6063906414730262]","[0.21561346283188731, -1.3301461545260906, -1.1501187369724608]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36581336563386996, -1.6262838579669545, -0.6063906414730262]","[0.21561346283188731, -1.3301461545260906, -1.1501187369724608]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36602897909670185, -1.6262838579669545, -0.6063906414730262]","[0.21561346283188731, -1.3301461545260906, -1.1501187369724608]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36602897909670185, -1.6262838579669545, -0.6075419994119614]","[0.20248428810587527, -1.3306122721388203, -1.1513579389351714]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36602897909670185, -1.6276144702390933, -0.6075419994119614]","[0.20248428810587527, -1.3306122721388203, -1.1513579389351714]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3662314633848077, -1.6276144702390933, -0.6075419994119614]","[0.20248428810587527, -1.3306122721388203, -1.1513579389351714]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3662314633848077, -1.6276144702390933, -0.6086944458697917]","[0.18970706456256092, -1.330990648931607, -1.1524464578303029]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3662314633848077, -1.628945460888025, -0.6086944458697917]","[0.18970706456256092, -1.330990648931607, -1.1524464578303029]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3664211704493703, -1.628945460888025, -0.6086944458697917]","[0.18970706456256092, -1.330990648931607, -1.1524464578303029]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3664211704493703, -1.628945460888025, -0.6098479140223922]","[0.17701544256037982, -1.3313797531302463, -1.1534681526005341]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3664211704493703, -1.6302768406411552, -0.6098479140223922]","[0.17701544256037982, -1.3313797531302463, -1.1534681526005341]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36659818589193066, -1.6302768406411552, -0.6098479140223922]","[0.17701544256037982, -1.3313797531302463, -1.1534681526005341]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36659818589193066, -1.6302768406411552, -0.6110024013568265]","[0.16416868932950246, -1.3317754698505269, -1.15448733443424]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36659818589193066, -1.6316086161110057, -0.6110024013568265]","[0.16416868932950246, -1.3317754698505269, -1.15448733443424]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36676235458126016, -1.6316086161110057, -0.6110024013568265]","[0.16416868932950246, -1.3317754698505269, -1.15448733443424]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36676235458126016, -1.6316086161110057, -0.612157926071393]","[0.15112498012881392, -1.3321800891676894, -1.1555247145664804]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36676235458126016, -1.6329407962001734, -0.612157926071393]","[0.15112498012881392, -1.3321800891676894, -1.1555247145664804]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.366913479561389, -1.6329407962001734, -0.612157926071393]","[0.15112498012881392, -1.3321800891676894, -1.1555247145664804]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.366913479561389, -1.6329407962001734, -0.6133146672490515]","[0.13714018696692198, -1.3327504298517034, -1.1567411776585157]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.366913479561389, -1.634273546630025, -0.6133146672490515]","[0.13714018696692198, -1.3327504298517034, -1.1567411776585157]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3670506197483559, -1.634273546630025, -0.6133146672490515]","[0.13714018696692198, -1.3327504298517034, -1.1567411776585157]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3670506197483559, -1.634273546630025, -0.6144724902064989]","[0.12362741467253358, -1.33318248642178, -1.1578229574473742]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3670506197483559, -1.635606729116447, -0.6144724902064989]","[0.12362741467253358, -1.33318248642178, -1.1578229574473742]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36717424716302843, -1.635606729116447, -0.6144724902064989]","[0.12362741467253358, -1.33318248642178, -1.1578229574473742]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36717424716302843, -1.635606729116447, -0.6156313385206774]","[0.11028212224334366, -1.333563983652919, -1.1588483141785622]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36717424716302843, -1.6369402931000998, -0.6156313385206774]","[0.11028212224334366, -1.333563983652919, -1.1588483141785622]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3672845292852718, -1.6369402931000998, -0.6156313385206774]","[0.11028212224334366, -1.333563983652919, -1.1588483141785622]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3672845292852718, -1.6369402931000998, -0.6167912084925713]","[0.09692054815280127, -1.3339086712711445, -1.1598699718938787]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3672845292852718, -1.638274201771371, -0.6167912084925713]","[0.09692054815280127, -1.3339086712711445, -1.1598699718938787]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3673814498334246, -1.638274201771371, -0.6167912084925713]","[0.09692054815280127, -1.3339086712711445, -1.1598699718938787]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3673814498334246, -1.638274201771371, -0.6179522732903929]","[0.08280014624595378, -1.3343659624209803, -1.1610647978216315]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3673814498334246, -1.639608567733792, -0.6179522732903929]","[0.08280014624595378, -1.3343659624209803, -1.1610647978216315]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36746424997967053, -1.639608567733792, -0.6179522732903929]","[0.08280014624595378, -1.3343659624209803, -1.1610647978216315]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36746424997967053, -1.639608567733792, -0.619114399194527]","[0.06924803974672766, -1.3346533850375764, -1.1621259041341148]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36746424997967053, -1.6409432211188295, -0.619114399194527]","[0.06924803974672766, -1.3346533850375764, -1.1621259041341148]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36753349801941726, -1.6409432211188295, -0.619114399194527]","[0.06924803974672766, -1.3346533850375764, -1.1621259041341148]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36753349801941726, -1.6409432211188295, -0.6202775249742682]","[0.055932498085276006, -1.3348374658268547, -1.1631257797412031]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36753349801941726, -1.6422780585846564, -0.6202775249742682]","[0.055932498085276006, -1.3348374658268547, -1.1631257797412031]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36758943051750254, -1.6422780585846564, -0.6202775249742682]","[0.055932498085276006, -1.3348374658268547, -1.1631257797412031]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36758943051750254, -1.6422780585846564, -0.6214416673082059]","[0.04267621390996457, -1.3349999362572973, -1.16414233393769]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36758943051750254, -1.6436130585209137, -0.6214416673082059]","[0.04267621390996457, -1.3349999362572973, -1.16414233393769]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3676321067314125, -1.6436130585209137, -0.6214416673082059]","[0.04267621390996457, -1.3349999362572973, -1.16414233393769]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3676321067314125, -1.6436130585209137, -0.6331447981470255]","[-0.08202596570239251, -1.3320634162383715, -1.17540182801823]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.3676321067314125, -1.6569558883007793, -0.6331447981470255]","[-0.08202596570239251, -1.3320634162383715, -1.17540182801823]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36734938994443755, -1.6569558883007793, -0.6331447981470255]","[-0.08202596570239251, -1.3320634162383715, -1.17540182801823]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.36734938994443755, -1.6569558883007793, -0.6343213554872332]","[-0.09268812773399748, -1.3311264389337385, -1.1765573402077178]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
